Código;Nombre;Descripción;Precio;Stock;Foto;Ficha
6920HPZBOOK15G210GB;Portátil HP Workstation ZBOOK 15 G2 GRADO B Nvidia K1100M 2GB (Intel Core i7 4810MQ 2.8Ghz/16GB/240SSD/15.6"FHD/DVDRW/W8P) Preinstalado;Equipos comprobados y testeados completamente. Pueden tener signos de desgaste o arañazos en su carcasa, o pantalla, pero son completamente funcionales.<br /><br />Estos equipos incluyen licencia Windows 8 PRO<br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca           HP<br />· Procesador     Intel Core i7 4810MQ (4 nucleos  @ 2.8 Ghz (Turbo @ 3.8Ghz)<br />· Gráfica         Nvidia Quadro K1100M 2GB GDDR5<br />· Disco Duro     240GB SSD (Varias marcas, segun disponibilidad)<br />· Memorias       16GB DDR3L (4 Zocalos)<br />· Panel              Pantalla de 15.6" FHD<br />· Lector/Grabador    Grabadora DVD<br />· Webcam           SI<br />· Conexiones adicionales    x3 USB 3.0,x1 USB 2.0 x1 Display Port,x1 Mini Display Port,  x1 VGA, x1 Jack de Audio  Microfono/Auriculares, x1 RJ45, Lector de Tarjetas SD/MMC.<br /><br />- Incluye sistema operativo Windows 10 PRO Preinstalado<br />- Incluyen batería, cargador y cable.<br />- Testeados y 100% verificados<br />- Teclado internacional;459;1;http://www.diginova.es/xweb3/fotoartic/art_6920hpzbook15g210gb_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6920HPZBOOK15G210GB 
6920HPZBOOK15G211GB;Portátil HP Workstation ZBOOK 15 G2 GRADO B Nvidia K1100M 2GB (Intel Core i7 4710MQ 2.5Ghz/16GB/240SSD/15.6"FHD/DVDRW/W8P) Preinstalado;Equipos comprobados y testeados completamente. Pueden tener signos de desgaste o arañazos en su carcasa, o pantalla, pero son completamente funcionales.<br /><br />Estos equipos incluyen licencia Windows 8 PRO<br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca           HP<br />· Procesador     Intel Core i7 4710MQ (4 nucleos  @ 2.5 Ghz (Turbo @ 3.5Ghz)<br />· Gráfica         Nvidia Quadro K1100M 2GB GDDR5<br />· Disco Duro     240GB SSD (Varias marcas, segun disponibilidad)<br />· Memorias       16GB DDR3L (4 Zocalos)<br />· Panel              Pantalla de 15.6" FHD<br />· Lector/Grabador    Grabadora DVD<br />· Webcam           SI<br />· Conexiones adicionales    x3 USB 3.0,x1 USB 2.0 x1 Display Port,x1 Mini Display Port,  x1 VGA, x1 Jack de Audio  Microfono/Auriculares, x1 RJ45, Lector de Tarjetas SD/MMC.<br /><br />- Incluye sistema operativo Windows 10 PRO Preinstalado<br />- Incluyen batería, cargador y cable.<br />- Testeados y 100% verificados<br />- Teclado internacional;459;4;http://www.diginova.es/xweb3/fotoartic/art_6920hpzbook15g211gb_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6920HPZBOOK15G211GB 
6920HPZBOOK15G33GB;Portátil HP Workstation ZBOOK 15 G3 + M1000M 2GB GRADO B (Intel core I7 6700HQ 2.6Ghz/16GB/240SSD-M.2/15.6"FHD/NO-DVD/W10) Preinstalado;Equipos comprobados y testeados completamente. Pueden tener signos de desgaste o arañazos en su carcasa, o pantalla, pero son completamente funcionales.<br /><br />Estos equipos incluyen licencia Windows 10<br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     HP<br />· Procesador     Intel core I7 6700HQ (4 nucleos  @ 2.6 Ghz, 8 hilos,  turbo @ 3.5 Ghz)<br />· Grafica dedicada M1000M 2GB<br />· Disco Duro     240 SSD M.2 (Varias marcas, segun disponibilidad)<br />· Memorias     16GB DDR4 ( 2 ZOCALOS)<br />· Panel     Pantalla de 15.6" FHD<br />· Lector/Grabador    Sin unidad optica<br />· Webcam     SI<br />· Conexiones adicionales    x3 USB 3.0, x1 HDMI, x1 VGA, x1 Jack de Audio  Microfono/Auriculares, x1 RJ45, x1,  Lector de Tarjetas SD/MMC, x2 USB-C, Lector Huella Dactilar<br /><br />- Incluye sistema operativo Windows 10 PRO Preinstalado<br />- Incluyen batería y cargador<br />- Testeados y 100% verificados<br />- Teclado en internacional;455;4;http://www.diginova.es/xweb3/fotoartic/art_6920hpzbook15g33gb_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6920HPZBOOK15G33GB 
6920HPZBOOK15G34GB;Portátil HP Workstation ZBOOK 15 G3 + M1000M 2GB GRADO B (Intel core I7 6700HQ 2.6Ghz/16GB/240SSD-M.2/15.6"FHD/NO-DVD/W8P) Preinstalado;Equipos comprobados y testeados completamente. Pueden tener signos de desgaste o arañazos en su carcasa, o pantalla, pero son completamente funcionales.<br /><br />Estos equipos incluyen licencia Windows 8 PRO<br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     HP<br />· Procesador     Intel core I7 6700HQ (4 nucleos  @ 2.6 Ghz, 8 hilos,  turbo @ 3.5 Ghz)<br />· Grafica dedicada M1000M 2GB<br />· Disco Duro     240 SSD M.2 (Varias marcas, segun disponibilidad)<br />· Memorias     16GB DDR4 ( 2 ZOCALOS)<br />· Panel     Pantalla de 15.6" FHD<br />· Lector/Grabador    Sin unidad optica<br />· Webcam     SI<br />· Conexiones adicionales    x3 USB 3.0, x1 HDMI, x1 VGA, x1 Jack de Audio  Microfono/Auriculares, x1 RJ45, x1,  Lector de Tarjetas SD/MMC, x2 USB-C, Lector Huella Dactilar<br /><br />- Incluye sistema operativo Windows 10 PRO Preinstalado<br />- Incluyen batería y cargador<br />- Testeados y 100% verificados<br />- Teclado en internacional;455;8;http://www.diginova.es/xweb3/fotoartic/art_6920hpzbook15g34gb_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6920HPZBOOK15G34GB 

6920DEE74405GB;Portátil Dell Ultrabook E7440 GRADO B (Intel Core i7 4600U 2.1Ghz/8GB/240GBSSD/14"/W8P) Preinstalado;Equipos comprobados y testeados completamente. Pueden tener signos de desgaste o arañazos en su carcasa, o pantalla, pero son completamente funcionales.<br /><br />Estos equipos incluyen licencia Windows 8 PRO<br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca                                             DELL<br />· Procesador                                     Intel Core i7 4600U @ 2.1 Ghz<br />· Grafica interna:                              Gráficos HD Intel® 4400<br />· Disco Duro                                      240 SSD SATA HDD (Varias marcas, segun disponibilidad)<br />· Memorias                                        8GB DDR3 (PC3L) 2 ZOCALOS<br />· Panel                                              Pantalla de 14" <br />· Lector/Grabador                             NO<br />· Webcam                                         SI<br />· Conexiones adicionales                 x3 USB 3.0, x1 HDMI, xMini displayport x1 Jack de Audio Auricular, x1 RJ45, Lector de Tarjetas SD/MMC/MSPRO, <br />· Conexiones internas                     1x PCIe.<br /><br />- Incluyen Sistema Operativo Windows 10 PRO PREINSTALADO<br />- Incluyen batería y cargador<br />- Testeados y 100% verificados<br /><br /><br />;309;2;http://www.diginova.es/xweb3/fotoartic/art_6920dee74405gb_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6920DEE74405GB 
6920HP840G312GB;Portátil Ultrabook HP Elitebook 840 G3 GRADO B TACTIL (Intel Core i7 6600u 2.6Ghz/8GB/240SSD-M.2/14"/NO-DVD/W8P) Preinstalado;Equipos comprobados y testeados completamente. Pueden tener signos de desgaste o arañazos en su carcasa, o pantalla, pero son completamente funcionales.<br /><br />Estos equipos incluyen licencia de Windows 8 PRO<br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     HP<br />· Procesador     Intel Core i7 6600u (2 nucleos @ 2,6 GHz, 4 hilos, turbo @ 3.4Ghz)<br />· Grafica integrada HD 520 intel<br />· Disco Duro    240GB SS DM.2  (Varias marcas, segun disponibilidad)<br />· Memorias     8GB DDR4 (2 ZOCALOS)<br />· Panel     Pantalla de 14" FHD TACTIL<br />· Lector/Grabador    Lector no disponible en ultrabooks<br />· Webcam     SI<br />· Conexiones adicionales    x2 USB 3.0/2.0, x1 VGA, x1 Jack de Audio  4 polos, x1 RJ45, Lector de Tarjetas SD/MMC/MSPRO, x1 DisplayPort, x1 lector SmartCard (DNI-e)<br /><br />- Sistema Operativo Windows 10 PRO Preinstalado<br />- Teclado internacional<br />- Testeados y 100% verificados<br />- Las baterías incluidas han sido comprobadas para tener una duracion de al menos 1 hora<br />;349;1;http://www.diginova.es/xweb3/fotoartic/art_6920hp840g312gb_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6920HP840G312GB 

6920DXPS1393651GA;Portátil Convertible 2 en 1 DELL XPS 13 9365 TACTIL GRADO A (Intel Core i7 7Y75 1.3Ghz/16GB/256SSD-M.2/13"FHD/W10P) Preinstalado;Equipos comprobados y testeados completamente. Pueden tener signos de desgaste o arañazos en su carcasa, o pantalla, pero son completamente funcionales.<br /><br />Estos equipos incluyen licencia Windows 10 PRO<br /><br />GRADO A<br /><br />Especificaciones:<br /><br />· Marca                 DELL<br />· Procesador         Intel Core i7 7Y75 @ 1.3 Ghz Turbo Boost 2.0 3.60 Ghz<br />· Grafica 	           Intel HD Graphics 615<br />· Disco Duro          256 GB SSD NVMe (Varias marcas, segun disponibilidad)<br />· Memorias           16GB LPDDR3-1866, DDR3L-1600<br />· Panel                  Pantalla de 13.3" FullHD IPS LCD<br />· Lector/Grabador    NO<br />· Webcam     SI<br />· Conexiones adicionales    x1 USB-C Thunderbolt 3, x1 USB-C, x1 Lector microSD, x1 Jack de Audio Auricular 3.5<br />· Otros              	Lector de huellas, Reconocimiento facial<br /><br /><br />- Incluyen Sistema Operativo Windows 10 PRO PREINSTALADO<br />- Incluyen batería y cargador<br />- Testeados y 100% verificados<br />- Teclado internacional<br /><br /><br />;419;17;http://www.diginova.es/xweb3/fotoartic/art_6920dxps1393651ga_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6920DXPS1393651GA 
6920DXPS1393652GA;Portátil Convertible 2 en 1 DELL XPS 13 9365 TACTIL GRADO A (Intel Core i7 7Y75 1.3Ghz/16GB/256SSD-M.2/13"FHD/W8P) Preinstalado;Equipos comprobados y testeados completamente. Pueden tener signos de desgaste o arañazos en su carcasa, o pantalla, pero son completamente funcionales.<br /><br />Estos equipos incluyen licencia Windows 8 PRO<br /><br />GRADO A<br /><br />Especificaciones:<br /><br />· Marca                 DELL<br />· Procesador         Intel Core i7 7Y75 @ 1.3 Ghz Turbo Boost 2.0 3.60 Ghz<br />· Grafica 	           Intel HD Graphics 615<br />· Disco Duro          256 GB SSD NVMe (Varias marcas, segun disponibilidad)<br />· Memorias           16GB LPDDR3-1866, DDR3L-1600<br />· Panel                  Pantalla de 13.3" FullHD IPS LCD<br />· Lector/Grabador    NO<br />· Webcam     SI<br />· Conexiones adicionales    x1 USB-C Thunderbolt 3, x1 USB-C, x1 Lector microSD, x1 Jack de Audio Auricular 3.5<br />· Otros              	Lector de huellas, Reconocimiento facial<br /><br /><br />- Incluyen Sistema Operativo Windows 10 PRO PREINSTALADO<br />- Incluyen batería y cargador<br />- Testeados y 100% verificados<br />- Teclado internacional<br /><br /><br />;419;1;http://www.diginova.es/xweb3/fotoartic/art_6920dxps1393652ga_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6920DXPS1393652GA 

6920HP2570P2GB;Portátil Hp EliteBook 2570P GRADO B con teclado castellano (Intel Core i7 3520M 2.90Ghz/4GB/320GB/12.1"/DVDRW/W8P) Preinstalado;Equipos comprobados y testeados completamente. Pueden tener signos de desgaste o arañazos en su carcasa, o pantalla, pero son completamente funcionales.<br /><br />Estos equipos incluyen licencia original de Windows 8 PRO<br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca    HP<br />· Procesador     Intel i7 3520M @ 2.90 Ghz<br />· Gráficos integrados HD Intel 4000<br />· Disco Duro    320GB HDD (Varias marcas, segun disponibilidad)<br />· Memorias     4GB DDR3<br />· Panel     Pantalla de 12,1"<br />· Lector/Grabador    Grabadora de DVD<br />· Webcam    Si<br />· Conexiones adicionales    x2 USB 2.0, x1 eSata/USB x1 VGA, x1 Jack de Audio Auriculares, x1 RJ45, x1 RJ11, x1    Lector de Tarjetas SD, x1 Lector tarjetas SmartCard, x1 Displayport<br /><br />- Incluyen batería y cargador<br />- Testeados y 100% verificados<br />- Sistema operativo Windows 10 PRO Preinstalado<br />- Teclado en castellano<br />;125;4;http://www.diginova.es/xweb3/fotoartic/art_6920hp2570p2gb_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6920HP2570P2GB 



6950HPCH11AG6EO1GA;HP Chromebook 11A G6 EE ORANGE GRADO A (AMD A4-9120C 1.6Ghz/4GB/32GB-eMMC/11.6"HD/NO-DVD/Chrome) Preinstalado;Equipos comprobados y testeados completamente. Pueden tener signos de desgaste o arañazos en su carcasa, pero son completamente funcionales. <br /><br />Estos equipos incluyen licencia Chrome <br /><br />GRADO A<br /><br />Especificaciones:<br /><br />· Marca     HP<br />· Procesador     AMD A4- 9120C (2 nucleos @ 1.6 Ghz, 2 hilos, turbo @ 2.4Ghz)<br />· Disco Duro    32GB  eMMC 5.0 (Varias marcas, segun disponibilidad)<br />· Memorias     4GB LPDDR4-2400 SDRAM ( no ampliable)<br />· Pantalla      Pantalla 11,6  HD<br />· Lector/Grabador    No disponible<br />· Conexiones frontales      x2 USB 2.0, x2 USB 3.1 tipo C ,x1 Jack 3.5mm 4 polos ,x1 Lector de tarjetas micro SD<br />· 1 camara frontal Cámara web HD de 720p<br /><br /><br /><br /><br />- Teclado internacional<br />-  Incluyen Sistema Operativo Preinstalado Chrome OS<br />- Testeados y 100% verificados;69;282;http://www.diginova.es/xweb3/fotoartic/art_6950hpch11ag6eo1ga_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6950HPCH11AG6EO1GA 
6950HPCH11AG6EO1GB;HP Chromebook 11A G6 EE ORANGE GRADO B (AMD A4-9120C 1.6Ghz/4GB/32GB-eMMC/11.6"HD/NO-DVD/Chrome) Preinstalado;Equipos comprobados y testeados completamente. Pueden tener signos de desgaste o arañazos en su carcasa, pero son completamente funcionales. <br /><br />Estos equipos incluyen licencia Chrome <br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     HP<br />· Procesador     AMD A4- 9120C (2 nucleos @ 1.6 Ghz, 2 hilos, turbo @ 2.6Ghz)<br />· Disco Duro    32GB  eMMC 5.0 (Varias marcas, segun disponibilidad)<br />· Memorias     4GB LPDDR4-2400 SDRAM ( no ampliable)<br />· Pantalla      Pantalla 11,6  HD<br />· Lector/Grabador    No disponible<br />· Conexiones frontales      x2 USB 2.0, x2 USB 3.1 tipo C ,x1 Jack 3.5mm 4 polos ,x1 Lector de tarjetas micro SD<br />· 1 camara frontal Cámara web HD de 720p<br /><br /><br /><br /><br />- Teclado internacional. NO incluye kit de conversion español.<br />-  Incluyen Sistema Operativo Preinstalado Chrome OS<br />- Testeados y 100% verificados;59;5;http://www.diginova.es/xweb3/fotoartic/art_6950hpch11ag6eo1gb_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6950HPCH11AG6EO1GB 

6920HP645G21GB;Portátil HP Probook 645 G2 GRADO B (AMD A8-8600B 1.6Ghz/8GB/240SSD/NO-DVD/14"/W7P) Preinstalado;Equipos comprobados y testeados completamente. Pueden tener signos de desgaste o arañazos en su carcasa, o pantalla, pero son completamente funcionales.<br /><br />Estos equipos incluyen Licencia de Windows 7 PRO<br /><br />GRADO B<br /><br />Especificaciones:<br /><br />· Marca     HP<br />· Procesador     AMD A8 8600B R6  ( @ 1.60 Ghz, turbo @ 2.8Ghz)<br />· Grafica          AMD Radeon R6     512MB<br />· Disco Duro     240GB SSD SATA (Varias marcas, segun disponibilidad)<br />· Memorias     8GB DDR3 (2 ZOCALOS)<br />· Panel     Pantalla de 14" HD<br />· Lector/Grabador    NO DVD<br />· Webcam    SI<br />· Conexiones adicionales    x2 USB 3.0, x1 Lector dni electronico x1 VGA, x1Jack de Audio  Microfono/Auriculares, x1 RJ45, Lector de Tarjetas Micro-SD ,x1 USB TIPO C  x1 display port<br />· Zocalo M2 2242/2260<br /><br />- Incluyen batería y cargador<br />- Testeados y 100% verificados<br />- Incluyen Sistema Operativo Windows 10 PRO Preinstalado.<br />- Teclado en castellano <br />;249;1;http://www.diginova.es/xweb3/fotoartic/art_6920hp645g21gb_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6920HP645G21GB 


6920LENE41451PA;Portátil Premium Ultrabook Lenovo Ideapad 82BF E41-45 (AMD A6-7350b 3.0Ghz/4GB/1TB/14"/NO-DVD/W10H) Preinstalado;ARTICULO PREMIUM. <br /><br />Todos nuestros artículos premium tienen un estado impecable, y pueden considerarse como nuevos.<br />Son productos procedentes de excedentes de stock de grandes superficies o de exposición.<br />Vienen protegidos en caja específica para portátil, con compartimento para cargador.<br />Equipos comprobados y testeados completamente. <br /><br />Estos equipos incluyen preinstalacion original de Windows 10 HOME<br /><br />Especificaciones:<br /><br />· Marca     Lenovo<br />· Procesador     AMD A6-7350b @ 3.0Ghz<br />· Grafica            AMD Radeon R5 Graphics <br />· Disco Duro     1TB SATA HDD (Varias marcas, segun disponibilidad)<br />· Memorias     4GB DDR4<br />· Panel     Pantalla de 14" HD<br />· Lector/Grabador    NO<br />· Webcam     SI<br />· Conexiones adicionales 2 x USB 3.0, 1 x USB 3.0, 1 x HDMI, x1 Jack de Audio 4 Polos Microfono/Auriculares <br /><br />- Incluyen Sistema Operativo Windows 10 Home Preinstalado<br />- Incluyen caja, cables, batería y cargador<br />- Testeados y 100% verificados<br />- Las baterías incluidas han sido comprobadas de tener una duracion de al menos 1 hora<br />- Teclado en castellano;199;21;http://www.diginova.es/xweb3/fotoartic/art_6920lene41451pa_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6920LENE41451PA 
6920LENI5152GAP;Portátil Premium Lenovo Ideapad 5 15IIL05 GRADO A MX350 2 GB (Intel Core I7 1065G7 1.30Ghz/8GB/512GB-M.2/15.6"FHD/NO-DVD/W10H);ARTICULO PREMIUM. <br /><br />Todos nuestros artículos premium tienen un estado impecable, y pueden considerarse como nuevos.<br /><br />Son productos procedentes de excedentes de stock de grandes superficies o de exposición.<br /><br />Vienen protegidos en caja específica para portátil, con compartimento para cargador.<br /><br />Equipos comprobados y testeados completamente. <br /><br /><br />Estos equipos incluyen preinstalacion original de Windows 10 HOME<br /><br />GRADO A<br /><br />Especificaciones:<br /><br />· Marca     Lenovo<br />· Color        Gris<br />· Procesador    Intel i7 1065G7  @ 2.3Ghz<br />· Grafica          MX350 (2GB Dedicada)<br />· Disco Duro     512GB M.2 (Varias marcas, segun disponibilidad)<br />· Memorias     8GB DDR4<br />· Panel     Pantalla de 15.6"<br />· Lector/Grabador    No<br />· Webcam     SI<br />· Conexiones adicionales    x1 USB C, x2 USB 3.0, x1 HDMI, x1 Jack de Audio 4 Polos Microfono/Auriculares<br /><br />- Incluyen Sistema Operativo instalado<br />- Incluyen caja, batería y cargador<br />- Testeados y 100% verificados<br />- Las baterías incluidas han sido comprobadas de tener una duracion de al menos 1 hora<br />- Teclado Internacional;679;1;http://www.diginova.es/xweb3/fotoartic/art_6920leni5152gap_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6920LENI5152GAP 
6920LENI530S14ARR1GAP;Portátil Premium Ultrabook Lenovo Ideapad 530S-14ARR GRADO A+ - VEGA 8 - 2GB (Ryzen 5 2500U 2.80Ghz/8GB/256GB-M.2/14"FHD/NO-DVD/W10) preinstalado;ARTICULO PREMIUM. <br /><br />Todos nuestros artículos premium tienen un estado impecable, y pueden considerarse como nuevos.<br /><br />Son productos procedentes de excedentes de stock de grandes superficies o de exposición.<br /><br />Vienen protegidos en caja específica para portátil, con compartimento para cargador.<br /><br />Equipos comprobados y testeados completamente. <br /><br />Estos equipos incluyen preinstalacion original de Windows 10 <br /><br />GRADO A+<br /><br />Especificaciones:<br /><br />· Marca     Lenovo<br />· Procesador     AMD Ryzen 5 2500U @2.80Ghz (4 nucleos, 8 Hilos, TURBO @3.6Ghz)<br />· Disco Duro     256GB SSD m2 (Varias marcas, segun disponibilidad)<br />· Memorias     8GB DDR4<br />· Panel     Pantalla de 14" Full HD<br />· Lector/Grabador    NO<br />· Webcam     SI<br />· Grafica     AMD Radeon vega 8 2GB<br />· Conexiones adicionales 3x USB 3.0, 1 x HDMI, x1 USB-C, x1 Jack de Audio 4 Polos Microfono/Auriculares x1 Lector de Tarjetas 4 en 1<br /><br />- Incluyen Sistema Operativo Windows 10 Preinstalado<br />- Incluyen caja, batería y cargador<br />- Testeados y 100% verificados<br />- Las baterías incluidas han sido comprobadas de tener una duracion de al menos 1 hora<br />- Teclado español.;469;3;http://www.diginova.es/xweb3/fotoartic/art_6920leni530s14arr1gap_1.jpg;http://www.diginova.es/xweb3/index.php?page=articulo&cod=6920LENI530S14ARR1GAP 
